"","Fecha","Entidad","id","Cortas","Largas","Total"
"553",2018-06-01,"Colima",9,0,0,0
"554",2018-06-01,"Durango",10,0,0,0
"555",2018-06-01,"Guanajuato",11,0,0,0
"556",2018-06-01,"Guerrero",12,0,0,0
"557",2018-06-01,"Hidalgo",13,0,0,0
"558",2018-06-01,"Jalisco",14,0,0,0
"559",2018-06-01,"México",15,0,0,0
"560",2018-06-01,"Michoacán",16,0,0,0
"561",2018-06-01,"Morelos",17,0,0,0
"562",2018-06-01,"Nayarit",18,0,0,0
"563",2018-06-01,"Nuevo León",19,0,0,0
"564",2018-06-01,"Oaxaca",20,0,0,0
"565",2018-06-01,"Puebla",21,0,0,0
"566",2018-06-01,"Querétaro",22,0,0,0
"567",2018-06-01,"Quintana Roo",23,0,0,0
"568",2018-06-01,"San Luis Potosí",24,0,0,0
"569",2018-06-01,"Sinaloa",25,0,0,0
"570",2018-06-01,"Sonora",26,0,0,0
"571",2018-06-01,"Tabasco",27,0,0,0
"572",2018-06-01,"Tamaulipas",28,0,0,0
"573",2018-06-01,"Tlaxcala",29,0,0,0
"574",2018-06-01,"Veracruz",30,0,0,0
"575",2018-06-01,"Yucatán",31,0,0,0
"576",2018-06-01,"Zacatecas",32,0,0,0
"577",2018-07-01,"Aguascalientes",1,0,0,0
"578",2018-07-01,"Baja California",2,44,7,51
"579",2018-07-01,"Baja California Sur",3,0,0,0
"580",2018-07-01,"Campeche",4,0,0,0
"581",2018-07-01,"Chiapas",5,0,1,1
"582",2018-07-01,"Chihuahua",6,6,7,13
"583",2018-07-01,"Ciudad de México",7,5,0,5
"584",2018-07-01,"Coahuila",8,0,0,0
"585",2018-07-01,"Colima",9,1,0,1
"586",2018-07-01,"Durango",10,1,0,1
"587",2018-07-01,"Guanajuato",11,40,17,57
"588",2018-07-01,"Guerrero",12,2,0,2
"589",2018-07-01,"Hidalgo",13,0,0,0
"590",2018-07-01,"Jalisco",14,0,0,0
"591",2018-07-01,"México",15,0,0,0
"592",2018-07-01,"Michoacán",16,0,0,0
"593",2018-07-01,"Morelos",17,0,0,0
"594",2018-07-01,"Nayarit",18,0,0,0
"595",2018-07-01,"Nuevo León",19,17,9,26
"596",2018-07-01,"Oaxaca",20,0,0,0
"597",2018-07-01,"Puebla",21,1,0,1
"598",2018-07-01,"Querétaro",22,0,0,0
"599",2018-07-01,"Quintana Roo",23,0,0,0
"600",2018-07-01,"San Luis Potosí",24,0,0,0
"601",2018-07-01,"Sinaloa",25,7,2,9
"602",2018-07-01,"Sonora",26,0,0,0
"603",2018-07-01,"Tabasco",27,4,2,6
"604",2018-07-01,"Tamaulipas",28,3,6,9
"605",2018-07-01,"Tlaxcala",29,6,4,10
"606",2018-07-01,"Veracruz",30,0,0,0
"607",2018-07-01,"Yucatán",31,0,0,0
"608",2018-07-01,"Zacatecas",32,30,17,47
"609",2018-08-01,"Aguascalientes",1,5,3,8
"610",2018-08-01,"Baja California",2,41,30,71
"611",2018-08-01,"Baja California Sur",3,1,0,1
"612",2018-08-01,"Campeche",4,0,0,0
"613",2018-08-01,"Chiapas",5,64,42,106
"614",2018-08-01,"Chihuahua",6,58,15,73
"615",2018-08-01,"Ciudad de México",7,182,52,234
"616",2018-08-01,"Coahuila",8,60,38,98
"617",2018-08-01,"Colima",9,0,0,0
"618",2018-08-01,"Durango",10,18,9,27
"619",2018-08-01,"Guanajuato",11,29,11,40
"620",2018-08-01,"Guerrero",12,2,1,3
"621",2018-08-01,"Hidalgo",13,0,0,0
"622",2018-08-01,"Jalisco",14,0,0,0
"623",2018-08-01,"México",15,215,95,310
"624",2018-08-01,"Michoacán",16,0,0,0
"625",2018-08-01,"Morelos",17,3,0,3
"626",2018-08-01,"Nayarit",18,0,0,0
"627",2018-08-01,"Nuevo León",19,22,13,35
"628",2018-08-01,"Oaxaca",20,0,0,0
"629",2018-08-01,"Puebla",21,1,0,1
"630",2018-08-01,"Querétaro",22,10,1,11
"631",2018-08-01,"Quintana Roo",23,2,0,2
"632",2018-08-01,"San Luis Potosí",24,1,0,1
"633",2018-08-01,"Sinaloa",25,13,7,20
"634",2018-08-01,"Sonora",26,0,0,0
"635",2018-08-01,"Tabasco",27,8,1,9
"636",2018-08-01,"Tamaulipas",28,123,57,180
"637",2018-08-01,"Tlaxcala",29,28,18,46
"638",2018-08-01,"Veracruz",30,4,1,5
"639",2018-08-01,"Yucatán",31,0,0,0
"640",2018-08-01,"Zacatecas",32,20,9,29
"641",2018-09-01,"Aguascalientes",1,25,3,28
"642",2018-09-01,"Baja California",2,12,20,32
"643",2018-09-01,"Baja California Sur",3,0,0,0
"644",2018-09-01,"Campeche",4,0,0,0
"645",2018-09-01,"Chiapas",5,0,0,0
"646",2018-09-01,"Chihuahua",6,1,1,2
"647",2018-09-01,"Ciudad de México",7,54,9,63
"648",2018-09-01,"Coahuila",8,24,20,44
"649",2018-09-01,"Colima",9,0,0,0
"650",2018-09-01,"Durango",10,0,0,0
"651",2018-09-01,"Guanajuato",11,0,0,0
"652",2018-09-01,"Guerrero",12,0,0,0
"653",2018-09-01,"Hidalgo",13,0,0,0
"654",2018-09-01,"Jalisco",14,0,0,0
"655",2018-09-01,"México",15,140,38,178
"656",2018-09-01,"Michoacán",16,0,0,0
"657",2018-09-01,"Morelos",17,24,9,33
"658",2018-09-01,"Nayarit",18,0,0,0
"659",2018-09-01,"Nuevo León",19,8,4,12
"660",2018-09-01,"Oaxaca",20,0,0,0
"661",2018-09-01,"Puebla",21,1,2,3
"662",2018-09-01,"Querétaro",22,1,0,1
"663",2018-09-01,"Quintana Roo",23,1,0,1
"664",2018-09-01,"San Luis Potosí",24,10,1,11
"665",2018-09-01,"Sinaloa",25,0,0,0
"666",2018-09-01,"Sonora",26,0,0,0
"667",2018-09-01,"Tabasco",27,1,0,1
"668",2018-09-01,"Tamaulipas",28,22,10,32
"669",2018-09-01,"Tlaxcala",29,5,1,6
"670",2018-09-01,"Veracruz",30,20,9,29
"671",2018-09-01,"Yucatán",31,0,0,0
"672",2018-09-01,"Zacatecas",32,34,12,46
"673",2018-10-01,"Aguascalientes",1,18,3,21
"674",2018-10-01,"Baja California",2,2,15,17
"675",2018-10-01,"Baja California Sur",3,0,0,0
"676",2018-10-01,"Campeche",4,0,0,0
"677",2018-10-01,"Chiapas",5,0,0,0
"678",2018-10-01,"Chihuahua",6,45,53,98
"679",2018-10-01,"Ciudad de México",7,47,10,57
"680",2018-10-01,"Coahuila",8,20,25,45
"681",2018-10-01,"Colima",9,0,0,0
"682",2018-10-01,"Durango",10,5,2,7
"683",2018-10-01,"Guanajuato",11,126,49,175
"684",2018-10-01,"Guerrero",12,0,0,0
"685",2018-10-01,"Hidalgo",13,0,0,0
"686",2018-10-01,"Jalisco",14,0,0,0
"687",2018-10-01,"México",15,112,38,150
"688",2018-10-01,"Michoacán",16,0,0,0
"689",2018-10-01,"Morelos",17,5,3,8
"690",2018-10-01,"Nayarit",18,0,0,0
"691",2018-10-01,"Nuevo León",19,13,5,18
"692",2018-10-01,"Oaxaca",20,0,0,0
"693",2018-10-01,"Puebla",21,0,0,0
"694",2018-10-01,"Querétaro",22,0,0,0
"695",2018-10-01,"Quintana Roo",23,0,0,0
"696",2018-10-01,"San Luis Potosí",24,36,7,43
"697",2018-10-01,"Sinaloa",25,2,3,5
"698",2018-10-01,"Sonora",26,0,0,0
"699",2018-10-01,"Tabasco",27,2,1,3
"700",2018-10-01,"Tamaulipas",28,0,0,0
"701",2018-10-01,"Tlaxcala",29,0,0,0
"702",2018-10-01,"Veracruz",30,0,0,0
"703",2018-10-01,"Yucatán",31,0,0,0
"704",2018-10-01,"Zacatecas",32,17,3,20
"705",2018-11-01,"Aguascalientes",1,0,0,0
"706",2018-11-01,"Baja California",2,3,6,9
"707",2018-11-01,"Baja California Sur",3,0,0,0
"708",2018-11-01,"Campeche",4,0,0,0
"709",2018-11-01,"Chiapas",5,0,0,0
"710",2018-11-01,"Chihuahua",6,8,6,14
"711",2018-11-01,"Ciudad de México",7,37,10,47
"712",2018-11-01,"Coahuila",8,20,9,29
"713",2018-11-01,"Colima",9,0,0,0
"714",2018-11-01,"Durango",10,1,0,1
"715",2018-11-01,"Guanajuato",11,0,0,0
"716",2018-11-01,"Guerrero",12,0,0,0
"717",2018-11-01,"Hidalgo",13,0,0,0
"718",2018-11-01,"Jalisco",14,0,0,0
"719",2018-11-01,"México",15,71,24,95
"720",2018-11-01,"Michoacán",16,0,0,0
"721",2018-11-01,"Morelos",17,1,0,1
"722",2018-11-01,"Nayarit",18,0,0,0
"723",2018-11-01,"Nuevo León",19,14,5,19
"724",2018-11-01,"Oaxaca",20,0,0,0
"725",2018-11-01,"Puebla",21,0,0,0
"726",2018-11-01,"Querétaro",22,0,0,0
"727",2018-11-01,"Quintana Roo",23,0,0,0
"728",2018-11-01,"San Luis Potosí",24,4,1,5
"729",2018-11-01,"Sinaloa",25,10,2,12
"730",2018-11-01,"Sonora",26,0,0,0
"731",2018-11-01,"Tabasco",27,0,0,0
"732",2018-11-01,"Tamaulipas",28,2,0,2
"733",2018-11-01,"Tlaxcala",29,0,0,0
"734",2018-11-01,"Veracruz",30,0,0,0
"735",2018-11-01,"Yucatán",31,0,0,0
"736",2018-11-01,"Zacatecas",32,9,0,9
"737",2018-12-01,"Aguascalientes",1,0,0,0
"738",2018-12-01,"Baja California",2,4,6,10
"739",2018-12-01,"Baja California Sur",3,0,0,0
"740",2018-12-01,"Campeche",4,0,0,0
"741",2018-12-01,"Chiapas",5,0,0,0
"742",2018-12-01,"Chihuahua",6,0,0,0
"743",2018-12-01,"Ciudad de México",7,0,0,0
"744",2018-12-01,"Coahuila",8,0,0,0
"745",2018-12-01,"Colima",9,0,0,0
"746",2018-12-01,"Durango",10,0,0,0
"747",2018-12-01,"Guanajuato",11,0,0,0
"748",2018-12-01,"Guerrero",12,0,1,1
"749",2018-12-01,"Hidalgo",13,0,0,0
"750",2018-12-01,"Jalisco",14,0,0,0
"751",2018-12-01,"México",15,0,0,0
"752",2018-12-01,"Michoacán",16,0,0,0
"753",2018-12-01,"Morelos",17,0,0,0
"754",2018-12-01,"Nayarit",18,0,0,0
"755",2018-12-01,"Nuevo León",19,0,0,0
"756",2018-12-01,"Oaxaca",20,0,0,0
"757",2018-12-01,"Puebla",21,0,0,0
"758",2018-12-01,"Querétaro",22,0,0,0
"759",2018-12-01,"Quintana Roo",23,0,0,0
"760",2018-12-01,"San Luis Potosí",24,1,1,2
"761",2018-12-01,"Sinaloa",25,71,43,114
"762",2018-12-01,"Sonora",26,0,0,0
"763",2018-12-01,"Tabasco",27,2,2,4
"764",2018-12-01,"Tamaulipas",28,4,0,4
"765",2018-12-01,"Tlaxcala",29,0,0,0
"766",2018-12-01,"Veracruz",30,0,0,0
"767",2018-12-01,"Yucatán",31,0,0,0
"768",2018-12-01,"Zacatecas",32,0,0,0
"769",2019-01-01,"Aguascalientes",1,0,0,0
"770",2019-01-01,"Baja California",2,0,0,0
"771",2019-01-01,"Baja California Sur",3,0,0,0
"772",2019-01-01,"Campeche",4,1,1,2
"773",2019-01-01,"Chiapas",5,0,0,0
"774",2019-01-01,"Chihuahua",6,0,0,0
"775",2019-01-01,"Ciudad de México",7,277,52,329
"776",2019-01-01,"Coahuila",8,1,7,8
"777",2019-01-01,"Colima",9,0,0,0
"778",2019-01-01,"Durango",10,0,0,0
"779",2019-01-01,"Guanajuato",11,0,0,0
"780",2019-01-01,"Guerrero",12,1,2,3
"781",2019-01-01,"Hidalgo",13,0,2,2
"782",2019-01-01,"Jalisco",14,0,0,0
"783",2019-01-01,"México",15,0,0,0
"784",2019-01-01,"Michoacán",16,0,0,0
"785",2019-01-01,"Morelos",17,0,0,0
"786",2019-01-01,"Nayarit",18,0,0,0
"787",2019-01-01,"Nuevo León",19,0,0,0
"788",2019-01-01,"Oaxaca",20,0,0,0
"789",2019-01-01,"Puebla",21,0,0,0
"790",2019-01-01,"Querétaro",22,0,0,0
"791",2019-01-01,"Quintana Roo",23,0,0,0
"792",2019-01-01,"San Luis Potosí",24,0,0,0
"793",2019-01-01,"Sinaloa",25,0,0,0
"794",2019-01-01,"Sonora",26,0,0,0
"795",2019-01-01,"Tabasco",27,0,1,1
"796",2019-01-01,"Tamaulipas",28,0,0,0
"797",2019-01-01,"Tlaxcala",29,0,0,0
"798",2019-01-01,"Veracruz",30,0,0,0
"799",2019-01-01,"Yucatán",31,0,2,2
"800",2019-01-01,"Zacatecas",32,0,0,0
"801",2019-02-01,"Aguascalientes",1,0,0,0
"802",2019-02-01,"Baja California",2,0,0,0
"803",2019-02-01,"Baja California Sur",3,0,0,0
"804",2019-02-01,"Campeche",4,0,0,0
"805",2019-02-01,"Chiapas",5,0,0,0
"806",2019-02-01,"Chihuahua",6,1,0,1
"807",2019-02-01,"Ciudad de México",7,318,50,368
"808",2019-02-01,"Coahuila",8,9,8,17
"809",2019-02-01,"Colima",9,0,0,0
"810",2019-02-01,"Durango",10,3,1,4
"811",2019-02-01,"Guanajuato",11,14,4,18
"812",2019-02-01,"Guerrero",12,1,4,5
"813",2019-02-01,"Hidalgo",13,0,0,0
"814",2019-02-01,"Jalisco",14,0,0,0
"815",2019-02-01,"México",15,0,0,0
"816",2019-02-01,"Michoacán",16,0,0,0
"817",2019-02-01,"Morelos",17,0,0,0
"818",2019-02-01,"Nayarit",18,0,0,0
"819",2019-02-01,"Nuevo León",19,0,0,0
"820",2019-02-01,"Oaxaca",20,0,0,0
"821",2019-02-01,"Puebla",21,0,0,0
"822",2019-02-01,"Querétaro",22,0,0,0
"823",2019-02-01,"Quintana Roo",23,0,0,0
"824",2019-02-01,"San Luis Potosí",24,0,0,0
"825",2019-02-01,"Sinaloa",25,0,0,0
"826",2019-02-01,"Sonora",26,0,0,0
"827",2019-02-01,"Tabasco",27,0,0,0
"828",2019-02-01,"Tamaulipas",28,0,0,0
"829",2019-02-01,"Tlaxcala",29,0,0,0
"830",2019-02-01,"Veracruz",30,0,0,0
"831",2019-02-01,"Yucatán",31,0,0,0
"832",2019-02-01,"Zacatecas",32,31,12,43
"833",2019-03-01,"Aguascalientes",1,0,0,0
"834",2019-03-01,"Baja California",2,0,0,0
"835",2019-03-01,"Baja California Sur",3,0,0,0
"836",2019-03-01,"Campeche",4,0,0,0
"837",2019-03-01,"Chiapas",5,45,27,72
"838",2019-03-01,"Chihuahua",6,49,14,63
"839",2019-03-01,"Ciudad de México",7,767,55,822
"840",2019-03-01,"Coahuila",8,24,22,46
"841",2019-03-01,"Colima",9,0,0,0
"842",2019-03-01,"Durango",10,4,0,4
"843",2019-03-01,"Guanajuato",11,7,5,12
"844",2019-03-01,"Guerrero",12,0,0,0
"845",2019-03-01,"Hidalgo",13,0,0,0
"846",2019-03-01,"Jalisco",14,1,1,2
"847",2019-03-01,"México",15,0,0,0
"848",2019-03-01,"Michoacán",16,0,0,0
"849",2019-03-01,"Morelos",17,0,0,0
"850",2019-03-01,"Nayarit",18,0,0,0
"851",2019-03-01,"Nuevo León",19,0,0,0
"852",2019-03-01,"Oaxaca",20,0,0,0
"853",2019-03-01,"Puebla",21,0,0,0
"854",2019-03-01,"Querétaro",22,0,0,0
"855",2019-03-01,"Quintana Roo",23,1,1,2
"856",2019-03-01,"San Luis Potosí",24,17,14,31
"857",2019-03-01,"Sinaloa",25,0,0,0
"858",2019-03-01,"Sonora",26,0,0,0
"859",2019-03-01,"Tabasco",27,0,0,0
"860",2019-03-01,"Tamaulipas",28,0,0,0
"861",2019-03-01,"Tlaxcala",29,0,0,0
"862",2019-03-01,"Veracruz",30,2,2,4
"863",2019-03-01,"Yucatán",31,0,0,0
"864",2019-03-01,"Zacatecas",32,28,10,38
"865",2019-04-01,"Aguascalientes",1,0,0,0
"866",2019-04-01,"Baja California",2,0,0,0
"867",2019-04-01,"Baja California Sur",3,0,0,0
"868",2019-04-01,"Campeche",4,0,0,0
"869",2019-04-01,"Chiapas",5,0,0,0
"870",2019-04-01,"Chihuahua",6,36,28,64
"871",2019-04-01,"Ciudad de México",7,269,93,362
"872",2019-04-01,"Coahuila",8,7,8,15
"873",2019-04-01,"Colima",9,0,0,0
"874",2019-04-01,"Durango",10,0,0,0
"875",2019-04-01,"Guanajuato",11,0,0,0
"876",2019-04-01,"Guerrero",12,0,0,0
"877",2019-04-01,"Hidalgo",13,0,0,0
"878",2019-04-01,"Jalisco",14,0,0,0
"879",2019-04-01,"México",15,0,0,0
"880",2019-04-01,"Michoacán",16,0,0,0
"881",2019-04-01,"Morelos",17,0,0,0
"882",2019-04-01,"Nayarit",18,0,0,0
"883",2019-04-01,"Nuevo León",19,0,0,0
"884",2019-04-01,"Oaxaca",20,0,0,0
"885",2019-04-01,"Puebla",21,0,0,0
"886",2019-04-01,"Querétaro",22,0,0,0
"887",2019-04-01,"Quintana Roo",23,0,0,0
"888",2019-04-01,"San Luis Potosí",24,19,7,26
"889",2019-04-01,"Sinaloa",25,0,0,0
"890",2019-04-01,"Sonora",26,0,0,0
"891",2019-04-01,"Tabasco",27,0,0,0
"892",2019-04-01,"Tamaulipas",28,0,0,0
"893",2019-04-01,"Tlaxcala",29,0,0,0
"894",2019-04-01,"Veracruz",30,1,1,2
"895",2019-04-01,"Yucatán",31,0,0,0
"896",2019-04-01,"Zacatecas",32,17,18,35
"897",2019-05-01,"Aguascalientes",1,0,0,0
"898",2019-05-01,"Baja California",2,0,0,0
"899",2019-05-01,"Baja California Sur",3,0,0,0
"900",2019-05-01,"Campeche",4,0,0,0
"901",2019-05-01,"Chiapas",5,0,0,0
"902",2019-05-01,"Chihuahua",6,73,53,126
"903",2019-05-01,"Ciudad de México",7,994,83,1077
"904",2019-05-01,"Coahuila",8,15,8,23
"905",2019-05-01,"Colima",9,0,0,0
"906",2019-05-01,"Durango",10,0,0,0
"907",2019-05-01,"Guanajuato",11,0,0,0
"908",2019-05-01,"Guerrero",12,0,0,0
"909",2019-05-01,"Hidalgo",13,0,0,0
"910",2019-05-01,"Jalisco",14,0,0,0
"911",2019-05-01,"México",15,6,0,6
"912",2019-05-01,"Michoacán",16,0,0,0
"913",2019-05-01,"Morelos",17,0,0,0
"914",2019-05-01,"Nayarit",18,0,0,0
"915",2019-05-01,"Nuevo León",19,0,0,0
"916",2019-05-01,"Oaxaca",20,0,0,0
"917",2019-05-01,"Puebla",21,0,0,0
"918",2019-05-01,"Querétaro",22,7,3,10
"919",2019-05-01,"Quintana Roo",23,0,0,0
"920",2019-05-01,"San Luis Potosí",24,0,0,0
"921",2019-05-01,"Sinaloa",25,0,0,0
"922",2019-05-01,"Sonora",26,0,0,0
"923",2019-05-01,"Tabasco",27,1,0,1
"924",2019-05-01,"Tamaulipas",28,0,0,0
"925",2019-05-01,"Tlaxcala",29,0,0,0
"926",2019-05-01,"Veracruz",30,2,1,3
"927",2019-05-01,"Yucatán",31,0,0,0
"928",2019-05-01,"Zacatecas",32,18,9,27
"929",2019-06-01,"Aguascalientes",1,0,0,0
"930",2019-06-01,"Baja California",2,0,0,0
"931",2019-06-01,"Baja California Sur",3,0,0,0
"932",2019-06-01,"Campeche",4,0,0,0
"933",2019-06-01,"Chiapas",5,0,1,1
"934",2019-06-01,"Chihuahua",6,5,3,8
"935",2019-06-01,"Ciudad de México",7,191,64,255
"936",2019-06-01,"Coahuila",8,8,4,12
"937",2019-06-01,"Colima",9,1,0,1
"938",2019-06-01,"Durango",10,9,8,17
"939",2019-06-01,"Guanajuato",11,0,0,0
"940",2019-06-01,"Guerrero",12,0,0,0
"941",2019-06-01,"Hidalgo",13,0,0,0
"942",2019-06-01,"Jalisco",14,0,0,0
"943",2019-06-01,"México",15,22,11,33
"944",2019-06-01,"Michoacán",16,0,0,0
"945",2019-06-01,"Morelos",17,0,0,0
"946",2019-06-01,"Nayarit",18,0,0,0
"947",2019-06-01,"Nuevo León",19,0,0,0
"948",2019-06-01,"Oaxaca",20,0,0,0
"949",2019-06-01,"Puebla",21,0,0,0
"950",2019-06-01,"Querétaro",22,15,10,25
"951",2019-06-01,"Quintana Roo",23,3,1,4
"952",2019-06-01,"San Luis Potosí",24,0,0,0
"953",2019-06-01,"Sinaloa",25,0,0,0
"954",2019-06-01,"Sonora",26,0,0,0
"955",2019-06-01,"Tabasco",27,0,0,0
"956",2019-06-01,"Tamaulipas",28,0,0,0
"957",2019-06-01,"Tlaxcala",29,0,0,0
"958",2019-06-01,"Veracruz",30,7,3,10
"959",2019-06-01,"Yucatán",31,0,0,0
"960",2019-06-01,"Zacatecas",32,13,4,17
"961",2019-07-01,"Aguascalientes",1,16,6,22
"962",2019-07-01,"Baja California",2,0,0,0
"963",2019-07-01,"Baja California Sur",3,0,0,0
"964",2019-07-01,"Campeche",4,0,0,0
"965",2019-07-01,"Chiapas",5,0,0,0
"966",2019-07-01,"Chihuahua",6,45,11,56
"967",2019-07-01,"Ciudad de México",7,114,31,145
"968",2019-07-01,"Coahuila",8,15,7,22
"969",2019-07-01,"Colima",9,0,0,0
"970",2019-07-01,"Durango",10,5,1,6
"971",2019-07-01,"Guanajuato",11,0,0,0
"972",2019-07-01,"Guerrero",12,0,0,0
"973",2019-07-01,"Hidalgo",13,0,0,0
"974",2019-07-01,"Jalisco",14,8,3,11
"975",2019-07-01,"México",15,0,0,0
"976",2019-07-01,"Michoacán",16,0,0,0
"977",2019-07-01,"Morelos",17,9,1,10
"978",2019-07-01,"Nayarit",18,40,9,49
"979",2019-07-01,"Nuevo León",19,0,0,0
"980",2019-07-01,"Oaxaca",20,0,0,0
"981",2019-07-01,"Puebla",21,0,0,0
"982",2019-07-01,"Querétaro",22,0,0,0
"983",2019-07-01,"Quintana Roo",23,2,0,2
"984",2019-07-01,"San Luis Potosí",24,0,0,0
"985",2019-07-01,"Sinaloa",25,0,0,0
"986",2019-07-01,"Sonora",26,0,0,0
"987",2019-07-01,"Tabasco",27,0,0,0
"988",2019-07-01,"Tamaulipas",28,0,0,0
"989",2019-07-01,"Tlaxcala",29,0,0,0
"990",2019-07-01,"Veracruz",30,7,4,11
"991",2019-07-01,"Yucatán",31,0,0,0
"992",2019-07-01,"Zacatecas",32,14,6,20
"993",2019-08-01,"Aguascalientes",1,18,4,22
"994",2019-08-01,"Baja California",2,0,0,0
"995",2019-08-01,"Baja California Sur",3,1,0,1
"996",2019-08-01,"Campeche",4,0,0,0
"997",2019-08-01,"Chiapas",5,0,0,0
"998",2019-08-01,"Chihuahua",6,10,7,17
"999",2019-08-01,"Ciudad de México",7,211,49,260
"1000",2019-08-01,"Coahuila",8,4,1,5
"1001",2019-08-01,"Colima",9,1,0,1
"1002",2019-08-01,"Durango",10,0,0,0
"1003",2019-08-01,"Guanajuato",11,21,6,27
"1004",2019-08-01,"Guerrero",12,0,0,0
"1005",2019-08-01,"Hidalgo",13,0,0,0
"1006",2019-08-01,"Jalisco",14,13,6,19
"1007",2019-08-01,"México",15,115,44,159
"1008",2019-08-01,"Michoacán",16,0,0,0
"1009",2019-08-01,"Morelos",17,36,13,49
"1010",2019-08-01,"Nayarit",18,36,11,47
"1011",2019-08-01,"Nuevo León",19,0,0,0
"1012",2019-08-01,"Oaxaca",20,0,0,0
"1013",2019-08-01,"Puebla",21,0,0,0
"1014",2019-08-01,"Querétaro",22,45,28,73
"1015",2019-08-01,"Quintana Roo",23,1,0,1
"1016",2019-08-01,"San Luis Potosí",24,40,6,46
"1017",2019-08-01,"Sinaloa",25,0,0,0
"1018",2019-08-01,"Sonora",26,0,0,0
"1019",2019-08-01,"Tabasco",27,0,0,0
"1020",2019-08-01,"Tamaulipas",28,38,14,52
"1021",2019-08-01,"Tlaxcala",29,13,7,20
"1022",2019-08-01,"Veracruz",30,8,5,13
"1023",2019-08-01,"Yucatán",31,0,0,0
"1024",2019-08-01,"Zacatecas",32,7,0,7
"1025",2019-09-01,"Aguascalientes",1,4,0,4
"1026",2019-09-01,"Baja California",2,0,0,0
"1027",2019-09-01,"Baja California Sur",3,0,0,0
"1028",2019-09-01,"Campeche",4,0,0,0
"1029",2019-09-01,"Chiapas",5,15,4,19
"1030",2019-09-01,"Chihuahua",6,0,0,0
"1031",2019-09-01,"Ciudad de México",7,173,55,228
"1032",2019-09-01,"Coahuila",8,1,2,3
"1033",2019-09-01,"Colima",9,4,10,14
"1034",2019-09-01,"Durango",10,0,0,0
"1035",2019-09-01,"Guanajuato",11,10,9,19
"1036",2019-09-01,"Guerrero",12,0,0,0
"1037",2019-09-01,"Hidalgo",13,0,0,0
"1038",2019-09-01,"Jalisco",14,1,0,1
"1039",2019-09-01,"México",15,158,34,192
"1040",2019-09-01,"Michoacán",16,0,0,0
"1041",2019-09-01,"Morelos",17,8,2,10
"1042",2019-09-01,"Nayarit",18,3,2,5
"1043",2019-09-01,"Nuevo León",19,0,0,0
"1044",2019-09-01,"Oaxaca",20,0,0,0
"1045",2019-09-01,"Puebla",21,0,0,0
"1046",2019-09-01,"Querétaro",22,0,0,0
"1047",2019-09-01,"Quintana Roo",23,0,0,0
"1048",2019-09-01,"San Luis Potosí",24,8,3,11
"1049",2019-09-01,"Sinaloa",25,0,0,0
"1050",2019-09-01,"Sonora",26,0,0,0
"1051",2019-09-01,"Tabasco",27,0,0,0
"1052",2019-09-01,"Tamaulipas",28,52,22,74
"1053",2019-09-01,"Tlaxcala",29,12,12,24
"1054",2019-09-01,"Veracruz",30,0,0,0
"1055",2019-09-01,"Yucatán",31,0,0,0
"1056",2019-09-01,"Zacatecas",32,2,1,3
"1057",2019-10-01,"Aguascalientes",1,0,0,0
"1058",2019-10-01,"Baja California",2,0,0,0
"1059",2019-10-01,"Baja California Sur",3,3,0,3
"1060",2019-10-01,"Campeche",4,0,0,0
"1061",2019-10-01,"Chiapas",5,5,6,11
"1062",2019-10-01,"Chihuahua",6,0,0,0
"1063",2019-10-01,"Ciudad de México",7,123,84,207
"1064",2019-10-01,"Coahuila",8,1,0,1
"1065",2019-10-01,"Colima",9,1,1,2
"1066",2019-10-01,"Durango",10,0,0,0
"1067",2019-10-01,"Guanajuato",11,0,0,0
"1068",2019-10-01,"Guerrero",12,0,0,0
"1069",2019-10-01,"Hidalgo",13,0,0,0
"1070",2019-10-01,"Jalisco",14,0,0,0
"1071",2019-10-01,"México",15,156,64,220
"1072",2019-10-01,"Michoacán",16,0,0,0
"1073",2019-10-01,"Morelos",17,5,0,5
"1074",2019-10-01,"Nayarit",18,0,0,0
"1075",2019-10-01,"Nuevo León",19,0,0,0
"1076",2019-10-01,"Oaxaca",20,0,0,0
"1077",2019-10-01,"Puebla",21,0,0,0
"1078",2019-10-01,"Querétaro",22,0,0,0
"1079",2019-10-01,"Quintana Roo",23,0,0,0
"1080",2019-10-01,"San Luis Potosí",24,0,0,0
"1081",2019-10-01,"Sinaloa",25,0,0,0
"1082",2019-10-01,"Sonora",26,0,0,0
"1083",2019-10-01,"Tabasco",27,2,0,2
"1084",2019-10-01,"Tamaulipas",28,14,4,18
"1085",2019-10-01,"Tlaxcala",29,12,4,16
"1086",2019-10-01,"Veracruz",30,9,0,9
"1087",2019-10-01,"Yucatán",31,0,0,0
"1088",2019-10-01,"Zacatecas",32,11,2,13
"1089",2019-11-01,"Aguascalientes",1,0,0,0
"1090",2019-11-01,"Baja California",2,0,0,0
"1091",2019-11-01,"Baja California Sur",3,0,0,0
"1092",2019-11-01,"Campeche",4,0,0,0
"1093",2019-11-01,"Chiapas",5,21,27,48
"1094",2019-11-01,"Chihuahua",6,0,1,1
"1095",2019-11-01,"Ciudad de México",7,111,100,211
"1096",2019-11-01,"Coahuila",8,1,0,1
"1097",2019-11-01,"Colima",9,0,0,0
"1098",2019-11-01,"Durango",10,0,0,0
"1099",2019-11-01,"Guanajuato",11,15,15,30
"1100",2019-11-01,"Guerrero",12,0,0,0
